url,title,published,outlet,title_was_encoded,keywords_matched,keyword_stances,n_keywords,n_support,n_backlash,has_hashtag_term,article_stance,article_type,source_country,year,status,chars
https://www.business-standard.com/article/current-affairs/as-metoo-gains-pace-experts-call-for-wider-background-check-of-employees-118110400269_1.html,,2018-11-04 12:00:00 UTC,business-standard.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,FETCH_FAILED,0
https://usa.debate.com.mx/policiaca/feminicidio-arrestan-exnovio-california-20181103-0007.html,,2018-11-04 19:15:00 UTC,debate.com.mx,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Mexico,2018,FETCH_FAILED,0
https://meaww.com/the-morning-show-episode-4-review-recap-abortion-laws-woke-twitter-me-too-scandal-reese-witherspoon,'The Morning Show' episode 4 tackles abortion laws and braves 'woke Twitter' in the wake of #MeToo row,2019-11-08 11:00:00 UTC,meaww.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,UNKNOWN,2019,OK,2904
https://www.planet.fr/actualites-chris-brown-vise-par-une-plainte-pour-viol-le-parquet-de-paris-ouvre-une-enquete.1702884.764616.html,,2019-01-22 07:45:00 UTC,planet.fr,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2019,FETCH_FAILED,0
https://lajornadasanluis.com.mx/politica-y-sociedad/ordena-scjn-reponer-investigacion-del-feminicidio-de-karla-pontigo/,Ordena SCJN reponer investigación del feminicidio de Karla Pontigo -,2019-11-14 03:15:00 UTC,lajornadasanluis.com.mx,True,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Mexico,2019,OK,1764
https://www.dw.com/hi/%E0%A4%AC%E0%A4%A1%E0%A4%BC%E0%A5%87-%E0%A4%A8%E0%A4%BE%E0%A4%AE%E0%A5%8B%E0%A4%82-%E0%A4%95%E0%A5%80-%E0%A4%AB%E0%A5%87%E0%A4%B9%E0%A4%B0%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%A4-%E0%A4%AC%E0%A4%A8%E0%A4%BE-metoo/g-45903797,,2018-10-16 09:30:00 UTC,dw.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Germany,2018,OK,4250
https://www.dagsavisen.no/oslo/ny-metoo-sak-i-arbeiderpartiet-1.1109191,,2018-03-03 00:15:00 UTC,dagsavisen.no,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Norway,2018,OK,1785
http://www.indexstiri.ro/individ-urmarit-pentru-tentativa-de-viol-prins-in-lipova.html,,2019-07-09 04:30:00 UTC,indexstiri.ro,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,Romania,2019,FETCH_FAILED,0
http://zeenews.india.com/tags/nirbhaya.html,,2017-12-15 17:00:00 UTC,india.com,False,Nirbhaya,Nirbhaya [Support],1,1,0,False,Support,News/Reporting,India,2017,OK,4585
https://www.wcbe.org/post/first-lawmaker-trigger-new-metoo-era-conduct-rules-female-freshman,First Lawmaker To Trigger New MeToo Era Conduct Rules Is A Female Freshman,2019-10-24 18:45:00 UTC,wcbe.org,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2019,OK,3779
https://www.gazetaonline.com.br/noticias/policia/2019/06/preso-um-dos-10-mais-procurados-do-es-por-feminicidio-1014184935.html,,2019-06-12 00:00:00 UTC,gazetaonline.com.br,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,UNKNOWN,2019,OK,1595
https://www.sdpnoticias.com/local/edomex/2018/10/16/vinculan-a-proceso-por-feminicidio-a-pareja-de-ecatepec-contemplan-prision-vitalicia,,2018-10-17 04:00:00 UTC,sdpnoticias.com,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Mexico,2018,OK,1072
https://nsd.se/kultur-noje/filmbolag-far-metoo-kritik-efter-varvning-nm5003241.aspx,,2019-01-10 12:15:00 UTC,nsd.se,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Sweden,2019,FETCH_FAILED,0
http://entertainment.inquirer.net/287883/ap-exclusive-casey-affleck-opens-wake-metoo,,2018-08-10 04:15:00 UTC,inquirer.net,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Philippines,2018,FETCH_FAILED,0
http://www.maz-online.de/Ratgeber/Beruf-Bildung/Aktuelles/MeToo-Wie-man-bei-sexueller-Belaestigung-im-Job-reagiert,,2017-10-18 13:30:00 UTC,maz-online.de,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Germany,2017,FETCH_FAILED,0
http://www.hegnar.no/Nyheter/Politikk/2017/11/SV-og-Roedt-foreslaar-metoo-tiltak,,2017-11-27 06:00:00 UTC,hegnar.no,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Norway,2017,FETCH_FAILED,0
http://jeudi.lu/festival-film-de-berlin-signe-de-metoo/,,2018-02-06 19:00:00 UTC,jeudi.lu,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Luxembourg,2018,FETCH_FAILED,0
https://weekend.levif.be/lifestyle/news/le-chanteur-drake-a-paye-350-000-dollars-pour-etouffer-une-plainte-pour-viol/article-news-1157145.html,,2019-06-21 09:30:00 UTC,weekend.levif.be,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,Belgium,2019,FETCH_FAILED,0
https://www.tribuneindia.com/news/nation/metoo-woman-accuses-painter-jatin-das-sexual-harassment/669092.html,,2018-10-16 13:30:00 UTC,tribuneindia.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,FETCH_FAILED,0
http://www.lr21.com.uy/mujeres/1392446-las-siguen-matando-el-femicidio-durante-2018-en-los-paises-latinoamericanos,,2019-02-13 19:30:00 UTC,lr21.com.uy,False,femicidio,femicidio [Support],1,1,0,False,Support,News/Reporting,Uruguay,2019,NO_TEXT,0
https://nos.nl/artikel/2210851-wie-wint-vanavond-bij-golden-globes-the-shape-of-water-of-metoo.html,,2018-01-07 12:30:00 UTC,nos.nl,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Netherlands,2018,OK,4235
https://www.usatoday.com/story/life/entertainthis/2018/01/08/not-one-male-golden-globes-winner-mentioned-metoo-times-up-their-speeches/1012066001/,,2018-01-08 07:00:00 UTC,usatoday.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,OK,2241
http://www.courrier-picard.fr/173951/article/2019-03-25/accuse-de-viol-condamne-pour-vol-amiens,,2019-03-25 23:30:00 UTC,courrier-picard.fr,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2019,FETCH_FAILED,0
http://www.dailyadvance.com/National-Entertainment/2018/01/18/Aziz-Ansari-story-sparks-heated-debate-over-MeToo-Movement.html,,2018-01-18 08:45:00 UTC,dailyadvance.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
https://www.theweek.in/wire-updates/national/2019/02/10/des10-par-nirbhaya.html,,2019-02-10 10:00:00 UTC,theweek.in,False,Nirbhaya,Nirbhaya [Support],1,1,0,False,Support,News/Reporting,India,2019,NO_TEXT,0
http://www.europe1.fr/societe/mis-en-en-examen-pour-viol-marc-machin-retourne-en-prison-3657884,,2018-05-20 21:15:00 UTC,europe1.fr,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2018,OK,2035
https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2019/05/28/policiais-prendem-foragidos-por-homicidio-e-feminicidio-em-barra-mansa.ghtml,,2019-05-28 16:00:00 UTC,globo.com,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Brazil,2019,OK,1294
https://www.nairaland.com/5280570/justin-coza-not-member,,2019-07-03 23:00:00 UTC,nairaland.com,False,COZA,COZA [Support],1,1,0,False,Support,News/Reporting,Nigeria,2019,FETCH_FAILED,0
http://www.reflex.cz/clanek/kultura/85453/bez-favoritu-a-ve-stinu-metoo-prectete-si-vse-co-potrebujete-vedet-o-udileni-letosnich-oscaru.html,,2018-03-02 16:30:00 UTC,reflex.cz,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Czech Republic,2018,OK,4252
https://www.minutouno.com/notas/5013332-el-hombre-buscado-el-femicidio-bariloche-tenia-una-denuncia-abuso-sexual,,2019-01-30 16:30:00 UTC,minutouno.com,False,femicidio,femicidio [Support],1,1,0,False,Support,News/Reporting,Argentina,2019,OK,1739
http://www.leparisien.fr/essonne-91/essonne-l-animateur-soupconne-de-viol-victime-d-une-cabale-01-10-2019-8164122.php,Essonne : l'animateur soupçonné de viol victime d'une cabale,2019-10-01 17:45:00 UTC,leparisien.fr,True,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2019,FETCH_FAILED,0
http://www.wemu.org/post/amid-metoo-new-york-employers-face-strict-new-sexual-harassment-laws,,2018-10-09 21:45:00 UTC,wemu.org,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,TOO_SHORT,143
http://www.msn.com/it-it/intrattenimento/notizie/sfiorata-la-rissa-tra-asia-argento-e-vincenzo-cruciani/ar-BBY1nSZ,Sfiorata la rissa tra Asia Argento e Vincenzo Cruciani,2019-12-10 11:45:00 UTC,msn.com,False,Asia Argento,Asia Argento [Support],1,1,0,False,Support,News/Reporting,United States,2019,NO_TEXT,0
http://www.kvlu.org/mosquemetoo-gives-muslim-women-a-voice-about-sexual-misconduct-at-mecca-2/,,2018-02-26 22:00:00 UTC,kvlu.org,False,#MosqueMeToo,#MosqueMeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
https://www.caribbeanherald.com/news/258108637/india-metoo-moment-roils-entertainment-media-industries,,2018-10-10 14:45:00 UTC,caribbeanherald.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
http://www.11alive.com/article/news/nation-now/not-one-male-golden-globes-winner-mentioned-metoo-or-times-up-in-their-speeches/465-67073882-495e-4127-b62f-6c269ee93d02,,2018-01-08 07:30:00 UTC,11alive.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
http://www.sn-online.de/Nachrichten/Panorama/Uebersicht/MeToo-laesst-Monica-Lewinsky-neu-ueber-ihre-Affaere-mit-Clinton-denken,,2018-02-28 17:30:00 UTC,sn-online.de,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Germany,2018,FETCH_FAILED,0
https://periodicocentral.mx/2019/pagina-negra/feminicidios/item/1994-feminicidio-8-apunalan-mas-de-25-veces-a-una-mujer-en-calles-de-huixcolotla-muere-poco-despues-en-el-hospital,,2019-01-29 02:00:00 UTC,periodicocentral.mx,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Mexico,2019,OK,3467
https://www.panamaamerica.com.pa/provincias/presentan-recurso-de-nulidad-por-fallo-que-condeno-26-anos-de-prision-por-femicidio,,2019-09-03 19:30:00 UTC,panamaamerica.com.pa,False,femicidio,femicidio [Support],1,1,0,False,Support,News/Reporting,Panama,2019,OK,1986
https://www.ziuanews.ro/revista-presei/viol-si-crima-sub-ochii-autoritatilor-romane-discu-ia-fetei-cu-poli-i-tii-m-a-violat-sunt-legata-cu-sarma-1222135,,2019-07-26 19:45:00 UTC,ziuanews.ro,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,Romania,2019,FETCH_FAILED,0
https://hr.blr.com/HR-news/Discrimination/Sexual-Harassment/Metoo-Movement-Hurt-Employers-Sexual-Harassment,,2018-09-21 14:30:00 UTC,blr.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,TOO_SHORT,251
http://www.lavoz.com.ar/ciudadanos/comienza-juicio-por-femicidio-en-tapias,,2018-08-13 04:15:00 UTC,lavoz.com.ar,False,femicidio,femicidio [Support],1,1,0,False,Support,News/Reporting,Argentina,2018,OK,2148
https://www.parismatch.com/Actu/Faits-divers/Trahi-par-un-papier-de-bonbon-un-homme-accuse-d-un-viol-commis-il-y-a-21-ans-1652941,"Trahi par un papier de bonbon, un homme accusé d'un viol commis il y a 21 ans",2019-10-15 19:15:00 UTC,parismatch.com,True,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2019,OK,1606
https://taz.de/MeToo-in-den-USA/!5649431/,#MeToo in den USA: Weinstein einigt sich mit Klägerinnen,2019-12-12 09:45:00 UTC,taz.de,True,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Germany,2019,OK,3193
http://www.newsnow.in/news/qwrap-sc-rejects-nirbhaya-rapists-plea-mumbai-rains-to-continue,,2018-07-09 17:30:00 UTC,newsnow.in,False,Nirbhaya,Nirbhaya [Support],1,1,0,False,Support,News/Reporting,India,2018,FETCH_FAILED,0
http://periodicocentral.mx/2018/pagina-negra/feminicidios/item/1413-feminicidio-alejandra-tamayo-desaparecio-en-octubre-y-encontraron-sus-restos-el-16-de-enero-en-atlixco,,2018-01-19 20:00:00 UTC,periodicocentral.mx,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Mexico,2018,FETCH_FAILED,0
https://www.udayavani.com/english/news/national/279313/metoo-story-mps-wife-sparks-political-row-kerala,,2018-03-19 08:00:00 UTC,udayavani.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,UNKNOWN,2018,TOO_SHORT,180
https://www.aufeminin.com/news-societe/metoo-5-autres-femmes-accusent-luc-besson-d-abus-sexuels-s2963695.html,,2018-11-29 14:15:00 UTC,aufeminin.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,France,2018,OK,2529
https://www.joplinglobe.com/region/metoo-leader-launches-new-hashtag-to-mobilize-voters/article_1991c0ce-6f75-54f4-b437-2820dbffb553.html,#MeToo leader launches new hashtag to mobilize voters,2019-10-15 15:30:00 UTC,joplinglobe.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2019,FETCH_FAILED,0
http://www.deccanherald.com/content/638427/konkona-radhika-apte-support-metoo.html,,2017-10-19 12:15:00 UTC,deccanherald.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2017,OK,2443
https://corren.se/nyheter/hon-avslojade-kulturprofilen-kan-prisas-om5547263.aspx,,2018-11-06 13:45:00 UTC,corren.se,False,Kulturprofilen,Kulturprofilen [Support],1,1,0,False,Support,News/Reporting,Sweden,2018,FETCH_FAILED,0
https://timesofindia.indiatimes.com/city/kochi/metoo-rahul-easwar-rejects-allegation-says-this-is-radical-feminist-conspiracy/articleshow/66414830.cms,,2018-10-29 12:45:00 UTC,indiatimes.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,OK,2031
http://larepublica.pe/sociedad/1165180-santa-anita-pnp-capturo-a-sujeto-requisitoriado-por-feminicidio,,2018-01-01 21:30:00 UTC,larepublica.pe,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Peru,2018,TOO_SHORT,367
https://www.mypanhandle.com/news/national/anita-hill-kavanaugh-hearing-isnt-a-referendum-on-metoo/1476314236,,2018-09-26 10:30:00 UTC,mypanhandle.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
https://larochesuryon.maville.com/cinema/cinemam_detail_-elle-accuse-luc-besson-de-viol.-l-actrice-sand-van-roy-temoigne_38846-3490485_actu.Htm,,2018-07-14 16:00:00 UTC,maville.com,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2018,OK,1905
https://www.news-mail.com.au/news/oscar-winner-slams-metoo-movement-poisonous-witch-/3332957/,,2018-02-12 01:00:00 UTC,news-mail.com.au,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Australia,2018,FETCH_FAILED,0
https://www.salon.com/2018/01/16/aziz-ansari-and-metoo-backlash-we-wont-stop-talking-about-consent/,,2018-01-16 20:30:00 UTC,salon.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,OK,7099
http://www.leprogres.fr/france-monde/2018/04/25/un-gourou-indien-condamne-a-la-prison-a-perpetuite-pour-viol,,2018-04-25 13:30:00 UTC,leprogres.fr,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,France,2018,OK,2367
"https://www.marieclaire.fr/cinema-d-animation-sexisme-temoignages,1295708.asp",,2019-03-01 14:30:00 UTC,marieclaire.fr,False,sexisme,sexisme [Support],1,1,0,False,Support,News/Reporting,France,2019,OK,8725
https://www.enewspf.com/latest-news/latest-local-news/park-forest-women-say-metoo-we-believe-dr-christine-blasey-ford/,,2018-09-28 06:30:00 UTC,enewspf.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,NO_TEXT,0
https://www.timeslive.co.za/tshisa-live/tshisa-live/2019-09-03-siv-ngesi-drives-sashutdown-im-angry-hurt-numb/,,2019-09-03 06:15:00 UTC,timeslive.co.za,False,#SAShutdown,#SAShutdown [Support],1,1,0,True,Support,News/Reporting,South Africa,2019,OK,1653
http://www.timpul.md/articol/rezultatele-sondajului-socio-politic-fop---daca-duminica-ar-avea-loc-alegeri-psrm---503-pas--259-pdm---62-ppda---41-i-pcrm-37-123209.html,,2017-11-06 21:00:00 UTC,timpul.md,False,PPDA,PPDA [Support],1,1,0,False,Support,News/Reporting,Moldova,2017,FETCH_FAILED,0
https://pagesix.com/2018/01/11/julianna-margulies-wonders-how-good-wife-would-have-handled-metoo/,,2018-01-12 02:30:00 UTC,pagesix.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,TOO_SHORT,316
http://www.asianage.com/entertainment/hollywood/231018/metoo-woody-allen-wont-stop-writing-despite-hollywood-condemnation.html,,2018-10-23 06:00:00 UTC,asianage.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,OK,1230
https://www.24matins.fr/topnews/une/des-milliers-de-chiliennes-dans-la-rue-pour-denoncer-inegalites-et-sexisme-798126,,2018-06-06 21:30:00 UTC,24matins.fr,False,sexisme,sexisme [Support],1,1,0,False,Support,News/Reporting,France,2018,FETCH_FAILED,0
http://www.haribhoomi.com/news/mosquemetoo-campaign-hajj-yatra-women-get-sexual-assault-muslim,,2018-02-15 12:30:00 UTC,haribhoomi.com,False,#MosqueMeToo,#MosqueMeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,FETCH_FAILED,0
https://www.laestrella.com.pa/internacional/america/191125/cepal-3-529-mujeres-victimas-feminicidio-america-latina-2018,Cepal: 3.529 mujeres fueron víctimas de feminicidio en América Latina en 2018,2019-11-25 17:30:00 UTC,laestrella.com.pa,True,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Panama,2019,FETCH_FAILED,0
https://www.independent.ie/entertainment/movies/metoo-activist-asia-argento-settles-lawsuit-filed-by-young-actor-37231958.html,,2018-08-20 07:30:00 UTC,independent.ie,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Ireland,2018,FETCH_FAILED,0
https://www.romandie.com/news/ZOOM-Pakistan-10-hommes-arretes-pour-avoir-ordonne-un-viol-de-represailles/903177.rom,,2018-03-27 14:45:00 UTC,romandie.com,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,United States,2018,FETCH_FAILED,0
https://www.journaldutchad.com/suede-le-parquet-abandonne-les-poursuites-pour-viol-contre-julian-assange/,Suède: le parquet abandonne les poursuites pour viol contre Julian Assange,2019-11-19 17:45:00 UTC,journaldutchad.com,True,viol,viol [Support],1,1,0,False,Support,News/Reporting,Chad,2019,FETCH_FAILED,0
https://www.tvshow.com.uy/personajes/lindsay-lohan-disculpa-polemicos-comentarios-movimiento-metoo.html,,2018-08-14 08:15:00 UTC,tvshow.com.uy,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Uruguay,2018,FETCH_FAILED,0
http://cincoradio.com.mx/noticia/esclarece-fge-feminicidio-y-violacion-de-nazaria-irais,,2017-10-02 23:15:00 UTC,cincoradio.com.mx,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,UNKNOWN,2017,FETCH_FAILED,0
http://www.virginiamn.com/around_the_web/news/jane-seymour-talks-playboy-shoot-metoo/html_f52c1b3f-9820-5305-bb1c-8a9eafdc4475.html,,2018-03-11 06:00:00 UTC,virginiamn.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
http://www.general-anzeiger-bonn.de/news/panorama/Orlando-Bloom-h%C3%A4lt-Metoo-Debatte-f%C3%BCr-notwendig-article3796501.html,,2018-03-01 12:45:00 UTC,general-anzeiger-bonn.de,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Germany,2018,OK,616
http://www.rewmi.com/rdc-depute-juge-viol-insurrection-crime-contre-lhumanite.html,,2017-11-09 16:30:00 UTC,rewmi.com,False,viol,viol [Support],1,1,0,False,Support,News/Reporting,Senegal,2017,FETCH_FAILED,0
http://www.999thefoxrocks.com/news/nbcuniversal-says-it-is-releasing-former-employees-from-non-disclosure-agreements-about-sexual-harassment/,NBCUniversal says it is releasing former employees from non-disclosure agreements about sexual harassment,2019-10-26 13:00:00 UTC,999thefoxrocks.com,False,sexual harassment,sexual harassment [Support],1,1,0,False,Support,News/Reporting,UNKNOWN,2019,FETCH_FAILED,0
https://www.quadratin.com.mx/justicia/capturan-a-2-presuntos-involucrados-en-feminicidio-en-uruapan/,,2019-02-09 04:15:00 UTC,quadratin.com.mx,False,feminicidio,feminicidio [Support],1,1,0,False,Support,News/Reporting,Mexico,2019,OK,2287
https://www.nu.nl/metoo/5461187/makers-house-of-cards-zagen-beschuldigingen-kevin-spacey-niet-aankomen.html,,2018-09-13 16:15:00 UTC,nu.nl,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Netherlands,2018,NO_TEXT,0
http://www.ilprimatonazionale.it/esteri/terry-gilliam-metoo-81662/,,2018-03-19 17:00:00 UTC,ilprimatonazionale.it,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Italy,2018,OK,2542
https://bdnews24.com/people/2018/01/19/growing-pains-for-metoo-as-ansari-tale-sparks-backlash-talk,,2018-01-19 12:15:00 UTC,bdnews24.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Bangladesh,2018,FETCH_FAILED,0
https://www.jsonline.com/story/news/2018/04/11/metoo-wisconsin-legislators-justice-elect-dallet-other-leaders-say-they-were-victims/389202002/,,2018-09-26 02:45:00 UTC,jsonline.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,OK,15846
https://www.indiatoday.in/television/top-stories/story/metoo-alok-nath-accused-of-rape-by-writer-producer-vinta-nanda-1358998-2018-10-09,,2018-10-09 03:30:00 UTC,indiatoday.in,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,UNKNOWN,2018,OK,8321
https://www.siasat.com/news/shuttler-sindhu-welcomes-metoo-movement-1418810/,,2018-10-10 11:15:00 UTC,siasat.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,OK,1916
https://www.economist.com/united-states/2018/09/22/kavanaugh-and-metoo,,2018-09-20 20:30:00 UTC,economist.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
https://www.bakersfield.com/ap/news/metoo-movement-sends-hollywood-figures-into-exile-not-jail/article_c1cd9d19-9da7-5b82-bf54-5a1215ed2327.html,,2018-10-06 21:00:00 UTC,bakersfield.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
http://canariasactual.com/2013/05/21/fuerteventura-firma-con-el-gobierno-de-canarias-el-convenio-para-garantizar-la-atencion-a-las-victimas-de-violencia-de-genero/,Fuerteventura firma con el Gobierno de Canarias el convenio para garantizar la atención a las víctimas de violencia de género,2019-12-18 01:45:00 UTC,canariasactual.com,True,violencia de género,violencia de género [Support],1,1,0,False,Support,News/Reporting,Spain,2019,FETCH_FAILED,0
https://thehill.com/homenews/senate/469635-senate-talks-on-stalled-violence-against-women-act-reauthorization-unravel,Senate talks on stalled Violence Against Women Act reauthorization unravel,2019-11-08 19:45:00 UTC,thehill.com,False,violence against women,violence against women [Support],1,1,0,False,Support,News/Reporting,United States,2019,FETCH_FAILED,0
"http://www.pernambuco.com/app/noticia/divirtase/45,28,46,61/2018/09/17/internas_viver,762933/metoo-trump-netflix-veja-no-que-se-deve-prestar-atencao-no-emmy.shtml",,2018-09-17 14:30:00 UTC,pernambuco.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,UNKNOWN,2018,FETCH_FAILED,0
https://www.wvasfm.org/post/biden-finding-new-rules-apply-himtoo,,2019-04-02 15:15:00 UTC,wvasfm.org,False,#HimToo,#HimToo [Backlash],1,0,1,True,Backlash,News/Reporting,United States,2019,OK,7354
https://www.vir.com.vn/nobel-figure-quits-after-swedish-bodys-metoo-scandal-66046.html,,2019-02-27 04:00:00 UTC,vir.com.vn,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Vietnam,2019,OK,3838
"https://www.correiobraziliense.com.br/app/noticia/mundo/2018/10/17/interna_mundo,713228/metoo-forca-renuncia-de-ministro-adjunto-indiano-acusado-de-assedio.shtml",,2018-10-17 19:45:00 UTC,correiobraziliense.com.br,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Brazil,2018,OK,1265
http://tech.sina.com.cn/csj/2019-11-20/doc-iihnzahi2064482.shtml,失去的胜利：张勇与刘强东的第一次交锋_创事记_新浪科技_新浪网,2019-11-20 01:30:00 UTC,sina.com.cn,True,刘强东,刘强东 [Support],1,1,0,False,Support,News/Reporting,China,2019,OK,15757
https://www.registercitizen.com/technology/businessinsider/article/Trump-mocks-MeToo-movement-in-derogatory-rant-13053150.php,,2018-07-06 05:00:00 UTC,registercitizen.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,United States,2018,FETCH_FAILED,0
http://www.blazin923.com/news/elton-john-supports-metoo-movement-but-denounces-lack-of-due-process/,,2018-01-25 22:45:00 UTC,blazin923.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,UNKNOWN,2018,FETCH_FAILED,0
https://www.nu.nl/metoo/5940801/advocaat-harvey-weinstein-vraagt-rechtbank-hem-van-zaak-af-te-halen.html,,2019-06-18 06:30:00 UTC,nu.nl,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,Netherlands,2019,NO_TEXT,0
https://www.outlookindia.com/website/story/rajnath-singh-makes-a-metoo-analogy-to-ridicule-congress/319143,,2018-10-28 05:45:00 UTC,outlookindia.com,False,#MeToo,#MeToo [Support],1,1,0,True,Support,News/Reporting,India,2018,OK,2555
https://www.iustel.com/diario_del_derecho/noticia.asp?ref_iustel=1191653,Dolores Delgado propone al consejero de Justicia de Madrid ampliar el alcance territorial de los juzgados de violencia de género de la región,2019-09-26 15:30:00 UTC,iustel.com,True,violencia de género,violencia de género [Support],1,1,0,False,Support,News/Reporting,Spain,2019,OK,2310
https://www.lacapital.com.ar/politica/macri-anuncio-propuestas-combatir-la-violencia-genero-n2532334.html,Macri anunció propuestas para combatir la violencia de género,2019-10-03 02:30:00 UTC,lacapital.com.ar,True,violencia de género,violencia de género [Support],1,1,0,False,Support,News/Reporting,Argentina,2019,OK,4455
https://www.today.ng/news/nigeria/44205/majek-fashek-daddy-freeze-trade-coza-concert,,2017-12-24 15:15:00 UTC,today.ng,False,COZA,COZA [Support],1,1,0,False,Support,News/Reporting,UNKNOWN,2017,FETCH_FAILED,0
